datetime	theta25	theta45	theta75
2019-07-18T15:45:00Z	0.087	0.084	0.094
2019-07-18T16:00:00Z	0.089	0.087	0.088
2019-07-18T16:15:00Z	0.088	0.081	0.095
2019-07-18T16:30:00Z	0.088	0.081	0.089
2019-07-18T16:45:00Z	0.089	0.087	0.084
2019-07-18T17:00:00Z	0.088	0.087	0.092
2019-07-18T17:15:00Z	0.09	0.085	0.086
2019-07-18T17:30:00Z	0.087	0.082	0.087
2019-07-18T17:45:00Z	0.087	0.086	0.089
2019-07-18T18:00:00Z	0.088	0.084	0.093
2019-07-18T18:15:00Z	0.086	0.086	0.084
2019-07-18T18:30:00Z	0.09	0.093	0.091
2019-07-18T18:45:00Z	0.088	0.087	0.091
2019-07-18T19:00:00Z	0.088	0.088	0.092
2019-07-18T19:15:00Z	0.09	0.083	0.089
2019-07-18T19:30:00Z	0.089	0.09	0.089
2019-07-18T19:45:00Z	0.089	0.087	0.09
2019-07-18T20:00:00Z	0.088	0.088	0.085
2019-07-18T20:15:00Z	0.09	0.088	0.093
2019-07-18T20:30:00Z	0.089	0.085	0.092
2019-07-18T20:45:00Z	0.087	0.085	0.091
2019-07-18T21:00:00Z	0.088	0.088	0.084
2019-07-18T21:15:00Z	0.089	0.085	0.084
2019-07-18T21:30:00Z	0.086	0.085	0.087
2019-07-18T21:45:00Z	0.088	0.084	0.085
2019-07-18T22:00:00Z	0.088	0.087	0.085
2019-07-18T22:15:00Z	0.089	0.085	0.093
2019-07-18T22:30:00Z	0.087	0.085	0.087
2019-07-18T22:45:00Z	0.089	0.086	0.091
2019-07-18T23:00:00Z	0.09	0.089	0.09
2019-07-18T23:15:00Z	0.087	0.087	0.087
2019-07-18T23:30:00Z	0.087	0.085	0.088
2019-07-18T23:45:00Z	0.087	0.084	0.089
2019-07-19T00:00:00Z	0.089	0.087	0.087
2019-07-19T00:15:00Z	0.086	0.085	0.09
2019-07-19T00:30:00Z	0.087	0.085	0.087
2019-07-19T00:45:00Z	0.086	0.085	0.09
2019-07-19T01:00:00Z	0.085	0.087	0.092
2019-07-19T01:15:00Z	0.088	0.084	0.093
2019-07-19T01:30:00Z	0.087	0.086	0.091
2019-07-19T01:45:00Z	0.089	0.085	0.088
2019-07-19T02:00:00Z	0.088	0.087	0.092
2019-07-19T02:15:00Z	0.087	0.086	0.094
2019-07-19T02:30:00Z	0.088	0.086	0.09
2019-07-19T02:45:00Z	0.086	0.086	0.089
2019-07-19T03:00:00Z	0.087	0.086	0.09
2019-07-19T03:15:00Z	0.09	0.086	0.089
2019-07-19T03:30:00Z	0.087	0.086	0.093
2019-07-19T03:45:00Z	0.087	0.085	0.089
2019-07-19T04:00:00Z	0.088	0.088	0.089
2019-07-19T04:15:00Z	0.085	0.086	0.087
2019-07-19T04:30:00Z	0.089	0.088	0.088
2019-07-19T04:45:00Z	0.087	0.085	0.089
2019-07-19T05:00:00Z	0.09	0.087	0.089
2019-07-19T05:15:00Z	0.09	0.088	0.093
2019-07-19T05:30:00Z	0.088	0.087	0.089
2019-07-19T05:45:00Z	0.085	0.087	0.085
2019-07-19T06:00:00Z	0.089	0.084	0.085
2019-07-19T06:15:00Z	0.085	0.087	0.086
2019-07-19T06:30:00Z	0.085	0.085	0.09
2019-07-19T06:45:00Z	0.088	0.086	0.088
2019-07-19T07:00:00Z	0.088	0.087	0.09
2019-07-19T07:15:00Z	0.088	0.086	0.092
2019-07-19T07:30:00Z	0.09	0.086	0.086
2019-07-19T07:45:00Z	0.086	0.083	0.088
2019-07-19T08:00:00Z	0.086	0.088	0.096
2019-07-19T08:15:00Z	0.087	0.085	0.092
2019-07-19T08:30:00Z	0.088	0.089	0.09
2019-07-19T08:45:00Z	0.087	0.084	0.088
2019-07-19T09:00:00Z	0.085	0.083	0.09
2019-07-19T09:15:00Z	0.084	0.09	0.088
2019-07-19T09:30:00Z	0.086	0.081	0.086
2019-07-19T09:45:00Z	0.09	0.083	0.092
2019-07-19T10:00:00Z	0.084	0.086	0.095
2019-07-19T10:15:00Z	0.09	0.088	0.09
2019-07-19T10:30:00Z	0.089	0.085	0.094
2019-07-19T10:45:00Z	0.086	0.085	0.085
2019-07-19T11:00:00Z	0.088	0.084	0.09
2019-07-19T11:15:00Z	0.086	0.087	0.09
2019-07-19T11:30:00Z	0.088	0.085	0.092
2019-07-19T11:45:00Z	0.087	0.083	0.096
2019-07-19T12:00:00Z	0.085	0.083	0.089
2019-07-19T12:15:00Z	0.089	0.085	0.088
2019-07-19T12:30:00Z	0.087	0.085	0.086
2019-07-19T12:45:00Z	0.088	0.087	0.09
2019-07-19T13:00:00Z	0.087	0.085	0.096
2019-07-19T13:15:00Z	0.093	0.087	0.09
2019-07-19T13:30:00Z	0.087	0.085	0.088
2019-07-19T13:45:00Z	0.089	0.084	0.093
2019-07-19T14:00:00Z	0.087	0.085	0.086
2019-07-19T14:15:00Z	0.087	0.089	0.093
2019-07-19T14:30:00Z	0.091	0.085	0.095
2019-07-19T14:45:00Z	0.089	0.086	0.091
2019-07-19T15:00:00Z	0.092	0.087	0.092
2019-07-19T15:15:00Z	0.089	0.085	0.092
2019-07-19T15:30:00Z	0.09	0.086	0.092
2019-07-19T15:45:00Z	0.089	0.085	0.093
2019-07-19T16:00:00Z	0.088	0.085	0.089
2019-07-19T16:15:00Z	0.088	0.084	0.084
2019-07-19T16:30:00Z	0.089	0.086	0.084
2019-07-19T16:45:00Z	0.087	0.084	0.083
2019-07-19T17:00:00Z	0.086	0.087	0.09
2019-07-19T17:15:00Z	0.087	0.086	0.088
2019-07-19T17:30:00Z	0.087	0.085	0.094
2019-07-19T17:45:00Z	0.088	0.083	0.089
2019-07-19T18:00:00Z	0.087	0.087	0.09
2019-07-19T18:15:00Z	0.085	0.085	0.091
2019-07-19T18:30:00Z	0.088	0.086	0.094
2019-07-19T18:45:00Z	0.089	0.087	0.092
2019-07-19T19:00:00Z	0.087	0.086	0.092
2019-07-19T19:15:00Z	0.088	0.087	0.09
2019-07-19T19:30:00Z	0.086	0.083	0.091
2019-07-19T19:45:00Z	0.09	0.083	0.092
2019-07-19T20:00:00Z	0.086	0.084	0.095
2019-07-19T20:15:00Z	0.087	0.084	0.087
2019-07-19T20:30:00Z	0.089	0.084	0.091
2019-07-19T20:45:00Z	0.087	0.086	0.088
2019-07-19T21:00:00Z	0.088	0.087	0.083
2019-07-19T21:15:00Z	0.088	0.084	0.085
2019-07-19T21:30:00Z	0.085	0.082	0.085
2019-07-19T21:45:00Z	0.087	0.083	0.091
2019-07-19T22:00:00Z	0.088	0.085	0.075
2019-07-19T22:15:00Z	0.088	0.084	0.086
2019-07-19T22:30:00Z	0.087	0.088	0.085
2019-07-19T22:45:00Z	0.085	0.084	0.089
2019-07-19T23:00:00Z	0.085	0.086	0.084
2019-07-19T23:15:00Z	0.088	0.084	0.087
2019-07-19T23:30:00Z	0.085	0.085	0.083
2019-07-19T23:45:00Z	0.087	0.085	0.085
2019-07-20T00:00:00Z	NA	NA	NA
2019-07-20T00:15:00Z	0.09	0.083	0.087
2019-07-20T00:30:00Z	0.089	0.088	0.087
2019-07-20T00:45:00Z	0.085	0.084	0.092
2019-07-20T01:00:00Z	0.088	0.087	0.092
2019-07-20T01:15:00Z	0.088	0.086	0.091
2019-07-20T01:30:00Z	0.085	0.084	0.091
2019-07-20T01:45:00Z	0.088	0.086	0.091
2019-07-20T02:00:00Z	0.088	0.086	0.09
2019-07-20T02:15:00Z	0.086	0.087	0.092
2019-07-20T02:30:00Z	0.087	0.086	0.089
2019-07-20T02:45:00Z	0.089	0.088	0.088
2019-07-20T03:00:00Z	0.088	0.087	0.09
2019-07-20T03:15:00Z	0.086	0.085	0.087
2019-07-20T03:30:00Z	0.087	0.085	0.09
2019-07-20T03:45:00Z	0.088	0.089	0.088
2019-07-20T04:00:00Z	0.086	0.088	0.089
2019-07-20T04:15:00Z	0.089	0.086	0.087
2019-07-20T04:30:00Z	0.092	0.086	0.09
2019-07-20T04:45:00Z	0.086	0.082	0.088
2019-07-20T05:00:00Z	0.087	0.088	0.089
2019-07-20T05:15:00Z	0.086	0.086	0.091
2019-07-20T05:30:00Z	0.087	0.086	0.085
2019-07-20T05:45:00Z	0.087	0.086	0.087
2019-07-20T06:00:00Z	0.086	0.086	0.084
2019-07-20T06:15:00Z	0.086	0.087	0.084
2019-07-20T06:30:00Z	0.087	0.085	0.086
2019-07-20T06:45:00Z	0.088	0.082	0.086
2019-07-20T07:00:00Z	0.089	0.084	0.084
2019-07-20T07:15:00Z	0.086	0.084	0.089
2019-07-20T07:30:00Z	0.085	0.082	0.089
2019-07-20T07:45:00Z	0.087	0.084	0.086
2019-07-20T08:00:00Z	0.087	0.087	0.093
2019-07-20T08:15:00Z	0.089	0.084	0.091
2019-07-20T08:30:00Z	0.087	0.086	0.094
2019-07-20T08:45:00Z	0.086	0.087	0.086
2019-07-20T09:00:00Z	0.088	0.087	0.092
2019-07-20T09:15:00Z	0.087	0.085	0.083
2019-07-20T09:30:00Z	0.089	0.083	0.094
2019-07-20T09:45:00Z	0.085	0.081	0.086
2019-07-20T10:00:00Z	0.088	0.081	0.091
2019-07-20T10:15:00Z	0.086	0.084	0.09
2019-07-20T10:30:00Z	0.085	0.085	0.089
2019-07-20T10:45:00Z	0.088	0.085	0.091
2019-07-20T11:00:00Z	0.085	0.084	0.091
2019-07-20T11:15:00Z	0.086	0.083	0.094
2019-07-20T11:30:00Z	0.086	0.085	0.085
2019-07-20T11:45:00Z	0.09	0.084	0.087
2019-07-20T12:00:00Z	0.085	0.083	0.09
2019-07-20T12:15:00Z	0.086	0.078	NA
2019-07-20T12:30:00Z	0.084	0.088	0.094
2019-07-20T12:45:00Z	0.09	0.087	0.092
2019-07-20T13:00:00Z	0.088	0.082	0.084
2019-07-20T13:15:00Z	0.085	0.082	0.093
2019-07-20T13:30:00Z	0.085	0.082	0.091
2019-07-20T13:45:00Z	0.087	0.08	0.1
2019-07-20T14:00:00Z	0.084	0.087	0.087
2019-07-20T14:15:00Z	0.086	0.081	0.088
2019-07-20T14:30:00Z	0.086	0.086	NA
2019-07-20T14:45:00Z	0.084	0.085	0.09
2019-07-20T15:00:00Z	0.088	0.087	0.093
2019-07-20T15:15:00Z	0.084	0.082	0.085
2019-07-20T15:30:00Z	0.087	0.083	0.086
2019-07-20T15:45:00Z	0.084	0.084	0.088
2019-07-20T16:00:00Z	0.09	0.086	0.084
2019-07-20T16:15:00Z	0.088	0.088	0.093
2019-07-20T16:30:00Z	0.088	0.084	0.088
2019-07-20T16:45:00Z	0.089	0.083	0.086
2019-07-20T17:00:00Z	0.087	0.085	0.084
2019-07-20T17:15:00Z	0.086	0.083	0.09
2019-07-20T17:30:00Z	0.086	0.081	0.091
2019-07-20T17:45:00Z	0.085	0.081	0.086
2019-07-20T18:00:00Z	0.087	0.085	0.086
2019-07-20T18:15:00Z	0.085	0.082	0.091
2019-07-20T18:30:00Z	0.086	0.086	0.086
2019-07-20T18:45:00Z	0.084	0.081	0.095
2019-07-20T19:00:00Z	0.089	0.085	0.085
2019-07-20T19:15:00Z	0.087	0.084	0.089
2019-07-20T19:30:00Z	0.086	0.089	0.088
2019-07-20T19:45:00Z	0.086	0.088	0.088
2019-07-20T20:00:00Z	0.086	0.086	0.085
2019-07-20T20:15:00Z	0.086	0.084	0.089
2019-07-20T20:30:00Z	0.088	0.085	0.095
2019-07-20T20:45:00Z	0.088	0.083	0.089
2019-07-20T21:00:00Z	0.089	0.086	0.085
2019-07-20T21:15:00Z	0.088	0.083	0.088
2019-07-20T21:30:00Z	0.085	0.087	0.092
2019-07-20T21:45:00Z	0.086	0.086	0.091
2019-07-20T22:00:00Z	0.087	0.086	0.087
2019-07-20T22:15:00Z	0.088	0.087	0.089
2019-07-20T22:30:00Z	0.086	0.083	0.084
2019-07-20T22:45:00Z	0.087	0.084	0.088
2019-07-20T23:00:00Z	0.087	0.084	0.088
2019-07-20T23:15:00Z	0.085	0.086	0.084
2019-07-20T23:30:00Z	0.085	0.085	0.083
2019-07-20T23:45:00Z	0.087	0.086	0.091
2019-07-21T00:00:00Z	0.087	0.085	0.089
2019-07-21T00:15:00Z	0.087	0.085	0.093
2019-07-21T00:30:00Z	0.086	0.084	0.086
2019-07-21T00:45:00Z	0.087	0.087	0.087
2019-07-21T01:00:00Z	0.085	0.087	0.088
2019-07-21T01:15:00Z	0.088	0.084	0.092
2019-07-21T01:30:00Z	0.087	0.085	0.082
2019-07-21T01:45:00Z	0.088	0.085	0.088
2019-07-21T02:00:00Z	0.089	0.087	0.088
2019-07-21T02:15:00Z	0.087	0.084	0.093
2019-07-21T02:30:00Z	0.083	0.084	0.093
2019-07-21T02:45:00Z	0.087	0.086	0.084
2019-07-21T03:00:00Z	0.086	0.087	0.084
2019-07-21T03:15:00Z	0.087	0.087	0.087
2019-07-21T03:30:00Z	0.085	0.086	0.091
2019-07-21T03:45:00Z	0.087	0.085	0.084
2019-07-21T04:00:00Z	0.086	0.087	0.087
2019-07-21T04:15:00Z	0.086	0.085	0.084
2019-07-21T04:30:00Z	0.089	0.085	0.085
2019-07-21T04:45:00Z	0.088	0.088	0.085
2019-07-21T05:00:00Z	0.088	0.084	0.088
2019-07-21T05:15:00Z	0.087	0.088	0.092
2019-07-21T05:30:00Z	0.088	0.084	0.088
2019-07-21T05:45:00Z	0.087	0.085	0.088
2019-07-21T06:00:00Z	0.088	0.085	0.09
2019-07-21T06:15:00Z	0.086	0.085	0.089
2019-07-21T06:30:00Z	0.085	0.084	0.083
2019-07-21T06:45:00Z	0.085	0.085	0.087
2019-07-21T07:00:00Z	0.087	0.085	0.084
2019-07-21T07:15:00Z	0.087	0.089	0.084
2019-07-21T07:30:00Z	0.089	0.084	0.084
2019-07-21T07:45:00Z	0.085	0.088	0.09
2019-07-21T08:00:00Z	0.085	0.083	0.089
2019-07-21T08:15:00Z	0.087	0.086	0.089
2019-07-21T08:30:00Z	0.088	0.087	0.084
2019-07-21T08:45:00Z	0.09	0.082	0.09
2019-07-21T09:00:00Z	0.085	0.082	0.083
2019-07-21T09:15:00Z	0.085	0.082	0.091
2019-07-21T09:30:00Z	0.088	0.087	NA
2019-07-21T09:45:00Z	0.086	0.088	0.091
2019-07-21T10:00:00Z	0.086	0.083	0.096
2019-07-21T10:15:00Z	0.089	0.085	NA
2019-07-21T10:30:00Z	0.086	0.091	0.092
2019-07-21T10:45:00Z	0.089	0.087	0.089
2019-07-21T11:00:00Z	0.084	0.091	0.094
2019-07-21T11:15:00Z	0.085	0.089	0.086
2019-07-21T11:30:00Z	0.085	0.08	0.093
2019-07-21T11:45:00Z	0.085	0.089	0.088
2019-07-21T12:00:00Z	0.089	0.087	0.087
2019-07-21T12:15:00Z	0.087	0.083	0.09
2019-07-21T12:30:00Z	0.085	0.084	0.094
2019-07-21T12:45:00Z	0.087	0.084	0.092
2019-07-21T13:00:00Z	0.084	0.083	0.093
2019-07-21T13:15:00Z	0.088	0.086	0.091
2019-07-21T13:30:00Z	0.089	0.082	0.089
2019-07-21T13:45:00Z	0.085	0.082	0.09
2019-07-21T14:00:00Z	0.092	0.082	0.096
2019-07-21T14:15:00Z	0.084	0.083	0.089
2019-07-21T14:30:00Z	0.088	0.086	0.089
2019-07-21T14:45:00Z	0.085	0.089	0.09
2019-07-21T15:00:00Z	0.086	0.084	0.086
2019-07-21T15:15:00Z	0.085	0.084	NA
2019-07-21T15:30:00Z	0.086	0.085	0.091
2019-07-21T15:45:00Z	0.088	0.085	0.088
2019-07-21T16:00:00Z	0.089	0.083	0.088
2019-07-21T16:15:00Z	0.092	0.085	0.093
2019-07-21T16:30:00Z	0.086	0.084	0.087
2019-07-21T16:45:00Z	0.085	0.087	0.084
2019-07-21T17:00:00Z	0.089	0.086	0.09
2019-07-21T17:15:00Z	0.088	0.085	0.094
2019-07-21T17:30:00Z	0.088	0.087	0.091
2019-07-21T17:45:00Z	0.087	0.085	0.091
2019-07-21T18:00:00Z	0.088	0.086	0.087
2019-07-21T18:15:00Z	0.087	0.084	0.09
2019-07-21T18:30:00Z	0.086	0.085	0.09
2019-07-21T18:45:00Z	0.087	0.083	0.093
2019-07-21T19:00:00Z	0.089	0.084	0.096
2019-07-21T19:15:00Z	0.087	0.086	0.086
2019-07-21T19:30:00Z	0.087	0.085	0.086
2019-07-21T19:45:00Z	0.085	0.084	0.089
2019-07-21T20:00:00Z	0.088	0.087	0.09
2019-07-21T20:15:00Z	0.09	0.087	0.087
2019-07-21T20:30:00Z	0.087	0.082	0.092
2019-07-21T20:45:00Z	0.088	0.086	0.094
2019-07-21T21:00:00Z	0.087	0.084	0.087
2019-07-21T21:15:00Z	0.086	0.085	0.092
2019-07-21T21:30:00Z	0.086	0.086	0.091
2019-07-21T21:45:00Z	0.086	0.088	0.09
2019-07-21T22:00:00Z	0.087	0.084	0.083
2019-07-21T22:15:00Z	0.087	0.086	0.086
2019-07-21T22:30:00Z	0.087	0.083	0.09
2019-07-21T22:45:00Z	0.086	0.086	0.087
2019-07-21T23:00:00Z	0.085	0.084	0.088
2019-07-21T23:15:00Z	0.086	0.087	0.083
2019-07-21T23:30:00Z	0.088	0.085	0.088
2019-07-21T23:45:00Z	0.086	0.086	0.084
2019-07-22T00:00:00Z	0.086	0.089	0.094
2019-07-22T00:15:00Z	0.087	0.085	0.095
2019-07-22T00:30:00Z	0.087	0.086	0.09
2019-07-22T00:45:00Z	0.088	0.087	0.093
2019-07-22T01:00:00Z	0.087	0.086	0.089
2019-07-22T01:15:00Z	0.085	0.086	0.087
2019-07-22T01:30:00Z	0.087	0.085	0.087
2019-07-22T01:45:00Z	0.084	0.087	0.091
2019-07-22T02:00:00Z	0.088	0.084	0.09
2019-07-22T02:15:00Z	0.086	0.085	0.083
2019-07-22T02:30:00Z	0.087	0.084	0.085
2019-07-22T02:45:00Z	0.087	0.087	0.088
2019-07-22T03:00:00Z	0.085	0.085	0.084
2019-07-22T03:15:00Z	0.088	0.088	0.086
2019-07-22T03:30:00Z	0.089	0.085	0.088
2019-07-22T03:45:00Z	0.088	0.086	0.089
2019-07-22T04:00:00Z	0.088	0.085	0.086
2019-07-22T04:15:00Z	0.087	0.088	0.09
2019-07-22T04:30:00Z	0.088	0.087	0.087
2019-07-22T04:45:00Z	0.086	0.089	0.09
2019-07-22T05:00:00Z	0.085	0.083	0.087
2019-07-22T05:15:00Z	0.087	0.085	0.085
2019-07-22T05:30:00Z	0.086	0.084	0.083
2019-07-22T05:45:00Z	0.086	0.084	0.084
2019-07-22T06:00:00Z	0.088	0.086	0.086
2019-07-22T06:15:00Z	0.087	0.083	0.084
2019-07-22T06:30:00Z	0.089	0.085	0.089
2019-07-22T06:45:00Z	0.087	0.086	0.085
2019-07-22T07:00:00Z	0.084	0.083	0.087
2019-07-22T07:15:00Z	0.086	0.084	0.095
2019-07-22T07:30:00Z	0.088	0.087	0.084
2019-07-22T07:45:00Z	0.087	0.087	0.085
2019-07-22T08:00:00Z	0.087	0.088	0.087
2019-07-22T08:15:00Z	0.09	0.087	0.088
2019-07-22T08:30:00Z	0.089	0.088	0.092
2019-07-22T08:45:00Z	0.087	0.085	0.084
2019-07-22T09:00:00Z	0.085	0.09	0.092
2019-07-22T09:15:00Z	0.089	0.085	NA
2019-07-22T09:30:00Z	0.087	0.083	0.096
2019-07-22T09:45:00Z	0.088	0.081	0.088
2019-07-22T10:00:00Z	0.088	0.079	0.093
2019-07-22T10:15:00Z	0.086	0.084	0.087
2019-07-22T10:30:00Z	0.086	0.085	0.089
2019-07-22T10:45:00Z	0.086	0.085	0.093
2019-07-22T11:00:00Z	0.09	0.083	0.088
2019-07-22T11:15:00Z	0.084	0.083	0.091
2019-07-22T11:30:00Z	0.083	0.08	0.088
2019-07-22T11:45:00Z	0.084	0.084	0.079
2019-07-22T12:00:00Z	0.086	0.088	0.09
2019-07-22T12:15:00Z	0.086	0.087	0.087
2019-07-22T12:30:00Z	0.085	0.083	0.086
2019-07-22T12:45:00Z	0.086	0.081	0.093
2019-07-22T13:00:00Z	0.085	0.087	0.087
2019-07-22T13:15:00Z	0.082	0.082	0.089
2019-07-22T13:30:00Z	0.086	0.089	0.085
2019-07-22T13:45:00Z	0.089	0.083	0.088
2019-07-22T14:00:00Z	0.086	0.087	0.086
2019-07-22T14:15:00Z	0.084	0.089	0.091
2019-07-22T14:30:00Z	0.087	0.083	0.092
2019-07-22T14:45:00Z	0.087	0.082	0.094
2019-07-22T15:00:00Z	0.088	0.086	0.088
2019-07-22T15:15:00Z	0.088	0.083	0.093
2019-07-22T15:30:00Z	0.086	0.083	0.087
2019-07-22T15:45:00Z	0.087	0.082	0.086
2019-07-22T16:00:00Z	0.087	0.085	0.083
2019-07-22T16:15:00Z	0.087	0.086	0.083
2019-07-22T16:30:00Z	0.089	0.082	0.088
2019-07-22T16:45:00Z	0.087	0.084	0.086
2019-07-22T17:00:00Z	0.089	0.086	0.089
2019-07-22T17:15:00Z	0.089	0.087	0.084
2019-07-22T17:30:00Z	0.088	0.084	0.084
2019-07-22T17:45:00Z	0.09	0.082	0.096
2019-07-22T18:00:00Z	0.086	0.085	0.088
2019-07-22T18:15:00Z	0.09	0.085	0.092
2019-07-22T18:30:00Z	0.089	0.083	0.09
2019-07-22T18:45:00Z	0.088	0.083	0.091
2019-07-22T19:00:00Z	0.087	0.085	0.094
2019-07-22T19:15:00Z	0.087	0.087	0.09
2019-07-22T19:30:00Z	0.088	0.084	0.091
2019-07-22T19:45:00Z	0.087	0.083	0.085
2019-07-22T20:00:00Z	0.091	0.086	0.087
2019-07-22T20:15:00Z	0.086	0.085	0.093
2019-07-22T20:30:00Z	0.089	0.085	0.088
2019-07-22T20:45:00Z	0.088	0.085	0.087
2019-07-22T21:00:00Z	0.087	0.087	0.091
2019-07-22T21:15:00Z	0.09	0.084	0.088
2019-07-22T21:30:00Z	0.087	0.085	0.094
2019-07-22T21:45:00Z	0.088	0.086	0.093
2019-07-22T22:00:00Z	0.087	0.084	0.092
2019-07-22T22:15:00Z	0.088	0.087	0.091
2019-07-22T22:30:00Z	0.092	0.085	0.092
2019-07-22T22:45:00Z	0.088	0.087	0.092
2019-07-22T23:00:00Z	0.089	0.087	0.091
2019-07-22T23:15:00Z	0.09	0.085	0.09
2019-07-22T23:30:00Z	0.088	0.085	0.089
2019-07-22T23:45:00Z	0.089	0.086	0.092
2019-07-23T00:00:00Z	0.087	0.087	0.09
2019-07-23T00:15:00Z	0.086	0.086	0.094
2019-07-23T00:30:00Z	0.087	0.084	0.092
2019-07-23T00:45:00Z	0.087	0.085	0.09
2019-07-23T01:00:00Z	0.087	0.085	0.089
2019-07-23T01:15:00Z	0.086	0.086	0.09
2019-07-23T01:30:00Z	0.088	0.085	0.089
2019-07-23T01:45:00Z	0.088	0.087	0.09
2019-07-23T02:00:00Z	0.086	0.086	0.089
2019-07-23T02:15:00Z	0.088	0.085	0.089
2019-07-23T02:30:00Z	0.087	0.087	0.087
2019-07-23T02:45:00Z	0.087	0.089	0.09
2019-07-23T03:00:00Z	0.09	0.086	0.092
2019-07-23T03:15:00Z	0.087	0.085	0.092
2019-07-23T03:30:00Z	0.089	0.085	0.09
2019-07-23T03:45:00Z	0.087	0.086	0.091
2019-07-23T04:00:00Z	0.087	0.085	0.089
2019-07-23T04:15:00Z	0.086	0.086	0.089
2019-07-23T04:30:00Z	0.09	0.085	0.093
2019-07-23T04:45:00Z	0.087	0.085	0.091
2019-07-23T05:00:00Z	0.089	0.085	0.089
2019-07-23T05:15:00Z	0.088	0.086	0.092
2019-07-23T05:30:00Z	0.086	0.087	0.089
2019-07-23T05:45:00Z	0.087	0.087	0.091
2019-07-23T06:00:00Z	0.089	0.086	0.089
2019-07-23T06:15:00Z	0.086	0.088	0.089
2019-07-23T06:30:00Z	0.09	0.085	0.092
2019-07-23T06:45:00Z	0.089	0.09	0.087
2019-07-23T07:00:00Z	0.086	0.085	0.091
2019-07-23T07:15:00Z	0.087	0.084	0.088
2019-07-23T07:30:00Z	0.088	0.085	0.088
2019-07-23T07:45:00Z	0.086	0.084	0.09
2019-07-23T08:00:00Z	0.087	0.087	0.087
2019-07-23T08:15:00Z	0.09	0.089	0.088
2019-07-23T08:30:00Z	0.088	0.082	0.093
2019-07-23T08:45:00Z	0.087	0.089	0.09
2019-07-23T09:00:00Z	0.087	0.085	0.084
2019-07-23T09:15:00Z	0.089	0.082	0.089
2019-07-23T09:30:00Z	0.087	0.089	0.091
2019-07-23T09:45:00Z	0.088	0.083	0.092
2019-07-23T10:00:00Z	0.087	0.091	0.091
2019-07-23T10:15:00Z	0.085	0.082	0.093
2019-07-23T10:30:00Z	0.087	0.089	0.084
2019-07-23T10:45:00Z	0.085	0.088	0.088
2019-07-23T11:00:00Z	0.085	0.088	0.093
2019-07-23T11:15:00Z	0.084	0.083	NA
2019-07-23T11:30:00Z	0.084	0.082	0.087
2019-07-23T11:45:00Z	0.087	0.082	0.091
2019-07-23T12:00:00Z	0.088	0.088	0.092
2019-07-23T12:15:00Z	0.088	0.083	0.092
2019-07-23T12:30:00Z	0.092	0.083	0.095
2019-07-23T12:45:00Z	0.089	0.085	0.086
2019-07-23T13:00:00Z	0.085	0.086	0.089
2019-07-23T13:15:00Z	0.087	0.09	0.094
2019-07-23T13:30:00Z	0.089	0.086	0.09
2019-07-23T13:45:00Z	0.086	0.083	0.09
2019-07-23T14:00:00Z	0.085	0.085	0.085
2019-07-23T14:15:00Z	0.087	0.084	0.09
2019-07-23T14:30:00Z	0.085	0.089	0.089
2019-07-23T14:45:00Z	0.086	0.082	0.091
2019-07-23T15:00:00Z	0.086	0.084	0.084
2019-07-23T15:15:00Z	0.086	0.083	0.094
2019-07-23T15:30:00Z	0.085	0.085	0.089
2019-07-23T15:45:00Z	0.089	0.086	0.091
2019-07-23T16:00:00Z	0.09	0.082	0.092
2019-07-23T16:15:00Z	0.086	0.089	0.09
2019-07-23T16:30:00Z	0.086	0.087	0.085
2019-07-23T16:45:00Z	0.086	0.084	0.084
2019-07-23T17:00:00Z	0.086	0.081	0.086
2019-07-23T17:15:00Z	0.085	0.087	0.093
2019-07-23T17:30:00Z	0.083	0.085	0.088
2019-07-23T17:45:00Z	0.083	0.085	0.09
2019-07-23T18:00:00Z	0.085	0.085	0.093
2019-07-23T18:15:00Z	0.086	0.083	0.09
2019-07-23T18:30:00Z	0.087	0.086	0.085
2019-07-23T18:45:00Z	0.086	0.086	0.092
2019-07-23T19:00:00Z	0.084	0.089	0.084
2019-07-23T19:15:00Z	0.086	0.083	0.088
2019-07-23T19:30:00Z	0.086	0.084	0.091
2019-07-23T19:45:00Z	0.084	0.083	0.082
2019-07-23T20:00:00Z	0.086	0.086	0.087
2019-07-23T20:15:00Z	0.088	0.084	0.096
2019-07-23T20:30:00Z	0.084	0.083	0.087
2019-07-23T20:45:00Z	0.088	0.084	0.084
2019-07-23T21:00:00Z	0.087	0.087	0.089
2019-07-23T21:15:00Z	0.086	0.088	0.084
2019-07-23T21:30:00Z	0.089	0.087	0.083
2019-07-23T21:45:00Z	0.089	0.086	0.094
2019-07-23T22:00:00Z	0.091	0.087	0.091
2019-07-23T22:15:00Z	0.087	0.084	0.093
2019-07-23T22:30:00Z	0.088	0.086	0.081
2019-07-23T22:45:00Z	0.089	0.084	0.092
2019-07-23T23:00:00Z	0.089	0.085	0.092
2019-07-23T23:15:00Z	0.088	0.084	0.088
2019-07-23T23:30:00Z	0.088	0.087	0.086
2019-07-23T23:45:00Z	0.087	0.087	0.089
2019-07-24T00:00:00Z	NA	NA	NA
2019-07-24T00:15:00Z	0.087	0.084	0.092
2019-07-24T00:30:00Z	0.087	0.085	0.091
2019-07-24T00:45:00Z	0.089	0.087	0.092
2019-07-24T01:00:00Z	0.089	0.085	0.09
